Alt;-99999.0;Alt;-99999.0;Alt;-99999.0;Alt;-99999.0;Alt;-99999.0;Alt;-99999.0;Alt;-99999.0;Alt;-99999.0;Alt;173.0;Alt;90.0;Alt;28.0;Alt;49.0;Alt;38.0;Alt;165.0;Alt;119.0;Alt;71.0;Alt;60.0;Alt;94.0;Alt;22.0;Alt;18.0;Alt;9.0;Alt;148.0;Alt;130.0;Alt;-99999.0;Alt;37.0;Alt;216.0;Alt;174.0;Alt;172.0;Alt;186.0;Alt;166.0;Alt;122.0;Alt;111.0;Alt;93.0;Alt;49.0;Alt;35.0;Alt;201.0;Alt;34.0;Alt;62.0;Alt;15.0;Alt;7.0;Alt;48.0;Alt;30.0;Alt;86.0;
Basin area;1130.0;Basin area;2630.0;Basin area;16300.0;Basin area;4690.0;Basin area;32900.0;Basin area;2200.0;Basin area;3870.0;Basin area;724.0;Basin area;5480.0;Basin area;4750.0;Basin area;23400.0;Basin area;5930.0;Basin area;35400.0;Basin area;3730.0;Basin area;3000.0;Basin area;13200.0;Basin area;15400.0;Basin area;1320.0;Basin area;24000.0;Basin area;25200.0;Basin area;25500.0;Basin area;4510.0;Basin area;3590.0;Basin area;17200.0;Basin area;20300.0;Basin area;3660.0;Basin area;6060.0;Basin area;4710.0;Basin area;5750.0;Basin area;6890.0;Basin area;15000.0;Basin area;5320.0;Basin area;27300.0;Basin area;32700.0;Basin area;37200.0;Basin area;5560.0;Basin area;43800.0;Basin area;3060.0;Basin area;49900.0;Basin area;4210.0;Basin area;1610.0;Basin area;3990.0;Basin area;12600.0;
River;RIO CAETÉ;River;RIO PIRIÁ;River;RIO GURUPI;River;RIO URAIM;River;RIO GURUPI;River;RIO MARACACUME;River;RIO TURIAÇU;River;RIO PARUÁ;River;RIO PINDARÉ;River;RIO BURITICUPU;River;RIO PINDARÉ;River;RIO ZUTIUA;River;RIO PINDARÉ;River;RIO MEARIM;River;RIO CORDA OU CAPIM;River;RIO MEARIM;River;RIO MEARIM;River;RIO DAS FLORES;River;RIO MEARIM;River;RIO MEARIM;River;RIO MEARIM;River;RIO GRAJAÚ;River;RIO SANTANA;River;RIO GRAJAÚ;River;RIO GRAJAÚ;River;RIO ITAPECURU;River;RIO ITAPECURU;River;RIO ALPERCATAS;River;RIO ALPERCATAS;River;RIO ALPERCATAS;River;RIO ITAPECURU;River;RIO CORRENTES;River;RIO ITAPECURU;River;RIO ITAPECURU;River;RIO ITAPECURU;River;RIO CODOZINHO;River;RIO ITAPECURU;River;RIO PIRITORÓ;River;RIO ITAPECURU;River;RIO MUNIM;River;RIO PRETO;River;RIO PRETO;River;RIO MUNIM;
Municipality;BRAGANÇA;Municipality;VISEU;Municipality;PARAGOMINAS;Municipality;PARAGOMINAS;Municipality;VISEU;Municipality;CÂNDIDO MENDES;Municipality;MONÇÃO;Municipality;TURIAÇU;Municipality;AÇAILÂNDIA;Municipality;SANTA LUZIA;Municipality;ALTO ALEGRE DO PINDARÉ;Municipality;SANTA LUZIA;Municipality;PINDARÉ-MIRIM;Municipality;GRAJAU;Municipality;BARRA DO CORDA;Municipality;BARRA DO CORDA;Municipality;BARRA DO CORDA;Municipality;PRESIDENTE DUTRA;Municipality;PEDREIRAS;Municipality;SÃO LUÍS GONZAGA DO MARANHÃO;Municipality;BACABAL;Municipality;GRAJAU;Municipality;GRAJAU;Municipality;PAULO RAMOS;Municipality;BELA VISTA DO MARANHÃO;Municipality;SÃO DOMINGOS DO AZEITÃO;Municipality;MIRADOR;Municipality;FERNANDO FALCÃO;Municipality;MIRADOR;Municipality;MIRADOR;Municipality;COLINAS;Municipality;BURITI BRAVO;Municipality;GOVERNADOR EUGENIO BARROS;Municipality;CAXIAS;Municipality;CODÓ;Municipality;CODÓ;Municipality;COROATA;Municipality;PIRAPEMAS;Municipality;CANTANHEDE;Municipality;VARGEM GRANDE;Municipality;MATA ROMA;Municipality;SÃO BENEDITO DO RIO PRETO;Municipality;NINA RODRIGUES;





null;null;2015;2.4011428571428572;null;null;null;null;2011;358.28568571428565;2009;2.2043;2010;16.5726;null;null;null;null;2017;2.0651714285714284;null;null;2012;6.079571428571429;2008;56.08681428571429;2015;10.0193;2019;13.57135714285714;2003;37.78347142857143;2008;38.11719999999999;2009;0.4739285714285714;2015;35.3746;null;null;2012;49.339971428571424;2014;2.4270285714285715;null;null;null;null;2010;37.15847142857143;null;null;2005;12.583442857142858;null;null;2008;24.844500000000004;2007;24.8229;2005;38.64575714285714;2010;1.7928857142857144;2012;37.89577142857143;2002;43.70477142857142;2005;45.253457142857144;2016;1.1970285714285716;2011;51.41535714285715;null;null;2005;45.96001428571429;2008;1.7621714285714287;null;null;2012;6.63242857142857;2005;6.726571428571428;
null;null;2017;23.57737142857143;null;null;null;null;2012;212.26617142857145;2010;5.273685714285714;2011;72.28541428571428;null;null;null;null;2018;1.8400714285714286;null;null;2013;4.422342857142857;2009;106.85014285714286;2016;11.944571428571427;null;null;2004;34.347614285714286;2009;42.42167142857142;2010;0.2214428571428571;2016;32.08345714285714;null;null;2013;43.451114285714276;2015;1.800842857142857;null;null;null;null;2011;32.64857142857143;null;null;2006;12.514328571428573;null;null;2009;25.779185714285713;2008;25.446942857142858;2006;42.88687142857143;2011;1.4254714285714285;2013;37.89615714285714;2003;41.27408571428571;2006;45.120228571428584;null;null;2012;45.12841428571428;null;null;2006;54.08837142857141;2009;1.3512857142857142;null;null;2013;4.278071428571429;2006;12.334371428571428;
null;null;2018;6.362285714285714;null;null;null;null;2013;197.69945714285717;2011;5.599614285714286;2012;13.882842857142858;null;null;null;null;null;null;null;null;2015;0.0;2010;91.65885714285714;2017;12.278514285714285;null;null;2005;41.0079;2010;45.70640000000001;2011;0.5192571428571429;2017;35.2881;null;null;2014;41.1736;2016;4.448185714285715;null;null;null;null;2012;14.580457142857142;null;null;2007;13.414914285714286;null;null;2010;28.725571428571424;2009;26.101571428571425;2007;36.48612857142857;2012;0.9467857142857142;2014;35.97007142857143;2004;40.172914285714285;2007;41.633300000000006;null;null;2013;50.15251428571428;null;null;2007;45.980785714285716;2010;5.981757142857142;null;null;2014;9.611185714285714;2007;6.174314285714286;
null;null;2019;71.4168;null;null;null;null;2014;306.1372;2012;0.9010142857142858;2013;6.573928571428572;null;null;null;null;null;null;null;null;2016;0.0;2011;85.54804285714285;2018;14.366342857142856;null;null;2006;42.22564285714285;2011;50.27712857142858;2012;0.5097285714285713;2018;38.43584285714286;null;null;2015;36.1143;2018;5.944000000000001;null;null;null;null;2013;17.777685714285717;null;null;2008;12.79687142857143;null;null;2011;29.64397142857143;2010;28.234171428571425;2008;40.896885714285716;2013;1.0775;2016;30.102128571428572;2005;40.282500000000006;2008;47.65224285714286;null;null;2014;54.06807142857143;null;null;2008;50.065557142857145;2011;3.6076571428571427;null;null;2015;2.5871857142857144;2008;6.349185714285714;
null;null;null;null;null;null;null;null;2015;161.96494285714286;2013;1.7219285714285715;2014;25.41767142857143;null;null;null;null;null;null;null;null;2018;6.163385714285714;2012;67.57234285714287;null;null;null;null;2007;37.412885714285714;2012;42.75317142857142;2013;0.34114285714285714;2019;40.949128571428574;null;null;2016;30.1964;null;null;null;null;null;null;2014;9.795957142857143;null;null;2009;14.11835714285714;null;null;2012;26.503957142857143;2011;27.14722857142857;2009;46.34554285714286;2014;1.2933000000000001;2017;30.95157142857143;2006;39.97452857142857;2009;50.87174285714286;null;null;2015;40.18611428571428;null;null;2009;54.358985714285716;2012;0.7416285714285714;null;null;2016;3.323657142857143;2009;11.388928571428574;
null;null;null;null;null;null;null;null;2016;134.04029999999997;2014;0.9038857142857142;2015;18.036257142857142;null;null;null;null;null;null;null;null;2019;4.532842857142858;2013;60.596642857142854;null;null;null;null;2008;39.05137142857143;2013;37.75631428571428;2014;1.0099714285714285;null;null;null;null;2017;33.75947142857143;null;null;null;null;null;null;2015;7.1975999999999996;null;null;2010;12.530071428571429;null;null;2013;24.924542857142857;2012;25.59708571428572;2010;40.27191428571429;2015;1.2108857142857141;2018;35.29995714285714;2007;42.88452857142857;2010;50.25418571428571;null;null;2018;41.44051428571429;null;null;2010;62.81162857142858;2013;0.42601428571428573;null;null;2017;6.51142857142857;2010;27.51362857142857;
null;null;null;null;null;null;null;null;2017;191.39194285714282;2015;0.8179142857142858;2016;5.2442142857142855;null;null;null;null;null;null;null;null;2020;10.925042857142856;2014;71.66398571428572;null;null;null;null;2009;43.07011428571428;2014;35.75924285714286;2016;0.0;null;null;null;null;2018;36.115942857142855;null;null;null;null;null;null;2017;9.465942857142858;null;null;2011;12.14397142857143;null;null;2014;23.466885714285713;2013;25.672642857142854;2011;44.23457142857143;2016;6.504971428571429;null;null;2008;47.371871428571424;2011;39.38832857142857;null;null;null;null;null;null;2011;47.93724285714286;2014;0.0778;null;null;2018;10.739942857142855;2011;19.03742857142857;
null;null;null;null;null;null;null;null;2018;215.8676142857143;2017;2.6510999999999996;2017;10.049714285714288;null;null;null;null;null;null;null;null;null;null;2015;37.832600000000006;null;null;null;null;2010;48.715714285714284;2015;33.0497;2017;0.0;null;null;null;null;2019;45.74315714285715;null;null;null;null;null;null;2018;8.417385714285713;null;null;2012;12.7148;null;null;2015;23.096442857142854;2014;24.131685714285712;2012;38.55537142857143;2017;5.970514285714286;null;null;2009;48.0526;2012;44.52992857142857;null;null;null;null;null;null;2012;45.922357142857145;2015;0.46384285714285717;null;null;2019;20.97214285714286;2012;12.593385714285715;
null;null;null;null;null;null;null;null;2019;389.39248571428567;2018;1.1197857142857146;2018;23.945185714285714;null;null;null;null;null;null;null;null;null;null;2016;29.029799999999998;null;null;null;null;2011;55.96797142857143;2016;30.237857142857145;null;null;null;null;null;null;2020;51.08595714285714;null;null;null;null;null;null;null;null;null;null;2013;11.881199999999998;null;null;2016;21.9518;2015;22.976242857142857;2013;38.22348571428571;null;null;null;null;2010;47.88205714285715;2013;45.21937142857142;null;null;null;null;null;null;2013;51.79394285714285;2016;0.0;null;null;null;null;2013;8.028257142857143;
null;null;null;null;null;null;null;null;2020;310.9934142857143;null;null;2019;51.50254285714287;null;null;null;null;null;null;null;null;null;null;2017;78.5072857142857;null;null;null;null;2012;46.694599999999994;2017;31.732257142857144;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;2014;8.443900000000001;null;null;2017;21.60622857142857;2016;22.771700000000003;2014;35.09408571428572;null;null;null;null;2011;45.29402857142857;2014;43.231100000000005;null;null;null;null;null;null;2014;50.89027142857143;2017;0.0;null;null;null;null;2014;3.715528571428572;
null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;2018;62.59727142857143;null;null;null;null;2013;42.644200000000005;2018;66.5702;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;2015;5.6445428571428575;null;null;2018;24.376985714285716;2018;24.785714285714285;2015;34.54251428571429;null;null;null;null;2012;41.77878571428572;2015;39.3196;null;null;null;null;null;null;2015;38.91989999999999;2018;0.0;null;null;null;null;2015;4.095614285714285;
null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;2019;73.29225714285715;null;null;null;null;2014;38.142;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;2016;7.128271428571429;null;null;null;null;2019;23.169514285714286;2016;31.883142857142854;null;null;null;null;2013;41.83452857142857;2016;30.84745714285714;null;null;null;null;null;null;2016;31.09764285714286;null;null;null;null;null;null;2016;2.924742857142857;
null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;2020;121.12248571428572;null;null;null;null;2015;31.37067142857143;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;2017;6.7311000000000005;null;null;null;null;null;null;2017;32.24477142857143;null;null;null;null;2014;38.827842857142855;2017;32.52822857142856;null;null;null;null;null;null;2017;31.766357142857146;null;null;null;null;null;null;2017;3.1223571428571426;
null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;2016;29.022628571428566;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;2018;8.958542857142858;null;null;null;null;null;null;2018;33.556485714285714;null;null;null;null;2017;6.489042857142857;2018;40.15714285714286;null;null;null;null;null;null;null;null;null;null;null;null;null;null;2019;13.539585714285712;
null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;2017;30.05714285714286;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;2019;7.603500000000001;null;null;null;null;null;null;2019;33.258628571428574;null;null;null;null;2018;32.45362857142857;2019;40.499542857142856;null;null;null;null;null;null;null;null;null;null;null;null;null;null;2020;30.304457142857142;
null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;2018;31.2997;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;2019;39.29134285714286;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;
null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;2019;28.95011428571429;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;
