null;null;2018;430.2849;null;null;null;null;2012;1305.0891;2012;331.5671;2014;261.7322;null;null;null;null;null;null;2018;203.3354;2010;954.1864;2017;197.5693;null;null;2005;211.4065;2010;197.207;2014;6.1157;2016;227.2682;null;null;2014;181.9524;null;null;null;null;2017;673.8765;2013;37.0989;2010;47.2532;2008;69.5272;2006;71.9198;2011;5.2601;2013;86.4094;2003;316.6034;2006;364.3893;null;null;2013;609.3006;2007;1921.7977;2010;256.0576;2014;27.9803;2006;452.1329;
null;null;null;null;null;null;null;null;2013;1382.7523;2013;254.7432;2015;285.449;null;null;null;null;null;null;null;null;2011;512.1408;2018;83.6894;null;null;2006;139.6435;2011;83.3244;2016;8.6872;2018;245.3348;null;null;2015;152.9612;null;null;null;null;null;null;2014;22.7837;2011;37.3932;2009;49.078;2007;105.518;2012;8.1443;2016;73.4699;2004;269.1337;2007;625.9053;null;null;2017;1367.929;2008;3194.817;2011;94.4143;2015;44.4;2007;859.1231;
null;null;null;null;null;null;null;null;2014;1121.2545;2016;314.3068;2016;390.1713;null;null;null;null;null;null;null;null;2012;646.1256;null;null;null;null;2007;186.0065;2012;77.2224;2017;20.4588;null;null;null;null;2016;240.6493;null;null;null;null;null;null;2015;39.2058;2012;33.5056;2010;50.897;2008;154.0562;2013;41.3069;2017;133.4944;2005;280.7089;2008;1292.6776;null;null;null;null;2009;782.9365;2012;154.5379;2017;111.5286;2008;1699.831;
null;null;null;null;null;null;null;null;2015;1823.1293;2017;329.6595;2017;381.8051;null;null;null;null;null;null;null;null;2013;817.3495;null;null;null;null;2008;238.68;2013;93.0046;null;null;null;null;null;null;2017;353.5349;null;null;null;null;null;null;2016;29.3626;2013;31.122;2011;35.6644;2009;92.492;2014;8.7951;null;null;2006;138.5803;2009;371.4102;null;null;null;null;2010;1520.1931;2013;115.526;2018;126.0534;2009;194.7747;
null;null;null;null;null;null;null;null;2016;1291.6671;null;null;2018;602.0622;null;null;null;null;null;null;null;null;2014;669.4898;null;null;null;null;2009;239.7536;2014;77.4839;null;null;null;null;null;null;2018;279.3178;null;null;null;null;null;null;2017;30.8448;2014;32.1348;2012;33.2989;2010;108.1812;2016;15.135;null;null;2007;341.1563;2010;444.4958;null;null;null;null;2011;778.2292;2014;47.0193;null;null;2010;655.5742;
null;null;null;null;null;null;null;null;2018;2738.5996;null;null;null;null;null;null;null;null;null;null;null;null;2015;681.3156;null;null;null;null;2010;222.2713;2015;125.7625;null;null;null;null;null;null;null;null;null;null;null;null;null;null;2018;27.419;2015;38.1185;2013;32.1396;2011;59.9388;null;null;null;null;2008;617.8282;2011;267.5981;null;null;null;null;2012;876.7905;2015;63.0825;null;null;2011;170.9846;
null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;2016;919.3378;null;null;null;null;2011;93.5499;2016;167.6816;null;null;null;null;null;null;null;null;null;null;null;null;null;null;2019;28.5052;null;null;2014;35.5646;2012;59.9388;null;null;null;null;2009;211.2415;2012;287.8393;null;null;null;null;2013;794.7504;2016;151.4431;null;null;2012;281.8152;
null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;2017;1031.705;null;null;null;null;2012;80.3459;2017;255.3617;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;2015;37.683;2013;64.1185;null;null;null;null;2010;265.7449;2013;411.2115;null;null;null;null;2014;743.2579;2017;170.4628;null;null;2013;253.676;
null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;2019;1191.4789;null;null;null;null;2013;107.0161;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;2017;40.7903;2014;67.5684;null;null;null;null;2011;105.6308;2014;297.2898;null;null;null;null;2015;702.0769;null;null;null;null;2014;147.4599;
null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;2014;83.3467;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;2018;36.1651;2015;85.2455;null;null;null;null;2012;206.0569;2015;162.828;null;null;null;null;2016;993.7067;null;null;null;null;2015;213.0;
null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;2015;120.2241;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;2016;77.1661;null;null;null;null;2013;120.6235;2016;393.344;null;null;null;null;null;null;null;null;null;null;2016;452.1329;
null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;2016;162.0;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;2017;82.2364;null;null;null;null;2016;155.9995;2017;892.5808;null;null;null;null;null;null;null;null;null;null;2018;676.1663;
null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;2017;199.0588;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;2018;75.1001;null;null;null;null;2017;413.6336;2018;746.7621;null;null;null;null;null;null;null;null;null;null;null;null;
null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;2018;116.2571;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;2018;313.5053;null;null;null;null;null;null;null;null;null;null;null;null;null;null;
